X,Y,Name,Description
158.583,53.083,,"<table> <tr><td><b>src_id:</b><td>17061 <tr><td><b>Name:</b><td>PETROPAVLOVSK- KAMCATSKIJ <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17061"">Station details</a></center>"
34.267,61.817,,"<table> <tr><td><b>src_id:</b><td>17392 <tr><td><b>Name:</b><td>PETROZAVODSK <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17392"">Station details</a></center>"
100.267,16.783,,"<table> <tr><td><b>src_id:</b><td>17512 <tr><td><b>Name:</b><td>PHITSANULOK <tr><td><b>Area:</b><td>THAILAND <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17512"">Station details</a></center>"
98.3,8.133,,"<table> <tr><td><b>src_id:</b><td>17520 <tr><td><b>Name:</b><td>PHUKET AIRPORT <tr><td><b>Area:</b><td>THAILAND <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17520"">Station details</a></center>"
129.383,36.033,,"<table> <tr><td><b>src_id:</b><td>17487 <tr><td><b>Name:</b><td>POHANG <tr><td><b>Area:</b><td>REPUBLIC OF KOREA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17487"">Station details</a></center>"
20.533,49.05,,"<table> <tr><td><b>src_id:</b><td>17375 <tr><td><b>Name:</b><td>POPRAD/GANOVCE <tr><td><b>Area:</b><td>SLOVAKIA <tr><td><b>Start date:</b><td>01-01-1971 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17375"">Station details</a></center>"
92.717,11.667,,"<table> <tr><td><b>src_id:</b><td>17472 <tr><td><b>Name:</b><td>PORT BLAIR <tr><td><b>Area:</b><td>INDIA <tr><td><b>Start date:</b><td>01-01-1974 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17472"">Station details</a></center>"
-57.867,-51.7,,"<table> <tr><td><b>src_id:</b><td>1608 <tr><td><b>Name:</b><td>PORT STANLEY: FALKLAND IS <tr><td><b>Area:</b><td>FALKLAND IS <tr><td><b>Start date:</b><td>01-01-1945 <tr><td><b>End date:</b><td>31-12-1995 </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=1608"">Station details</a></center>"
16.833,52.416,,"<table> <tr><td><b>src_id:</b><td>16932 <tr><td><b>Name:</b><td>POZNAN <tr><td><b>Area:</b><td>POLAND <tr><td><b>Start date:</b><td>01-01-1974 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=16932"">Station details</a></center>"
99.833,11.833,,"<table> <tr><td><b>src_id:</b><td>17518 <tr><td><b>Name:</b><td>PRACHUAP KHIRIKHAN <tr><td><b>Area:</b><td>THAILAND <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17518"">Station details</a></center>"
14.449,50.016,,"<table> <tr><td><b>src_id:</b><td>16921 <tr><td><b>Name:</b><td>PRAHA-LIBUS <tr><td><b>Area:</b><td>CZECH REPUBLIC <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=16921"">Station details</a></center>"
12.45,41.65,,"<table> <tr><td><b>src_id:</b><td>17384 <tr><td><b>Name:</b><td>PRATICA DI MARE <tr><td><b>Area:</b><td>ITALY <tr><td><b>Start date:</b><td>01-01-1994 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17384"">Station details</a></center>"
28.417,57.817,,"<table> <tr><td><b>src_id:</b><td>17399 <tr><td><b>Name:</b><td>PSKOV <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17399"">Station details</a></center>"
79.833,8.033,,"<table> <tr><td><b>src_id:</b><td>17478 <tr><td><b>Name:</b><td>PUTTALAM <tr><td><b>Area:</b><td>SRI LANKA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17478"">Station details</a></center>"
125.783,39.033,,"<table> <tr><td><b>src_id:</b><td>17485 <tr><td><b>Name:</b><td>PYONGYANG <tr><td><b>Area:</b><td>D. P. REPUBLIC OF KOREA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17485"">Station details</a></center>"
89.233,25.733,,"<table> <tr><td><b>src_id:</b><td>17432 <tr><td><b>Name:</b><td>RANGPUR <tr><td><b>Area:</b><td>BANGLADESH <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17432"">Station details</a></center>"
-3.3428,51.4001,,"<table> <tr><td><b>src_id:</b><td>1267 <tr><td><b>Name:</b><td>RHOOSE <tr><td><b>Area:</b><td>SOUTH GLAMORGAN <tr><td><b>Start date:</b><td>01-01-1954 <tr><td><b>End date:</b><td>Current <tr><td><b>Postcode:</b><td>CF6 9 </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=1267"">Station details</a></center>"
23.967,56.917,,"<table> <tr><td><b>src_id:</b><td>17401 <tr><td><b>Name:</b><td>RIGA <tr><td><b>Area:</b><td>LATVIA <tr><td><b>Start date:</b><td>01-01-1974 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17401"">Station details</a></center>"
46.733,24.716,,"<table> <tr><td><b>src_id:</b><td>17253 <tr><td><b>Name:</b><td>RIYADH <tr><td><b>Area:</b><td>SAUDI ARABIA <tr><td><b>Start date:</b><td>01-01-1974 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17253"">Station details</a></center>"
39.7,54.633,,"<table> <tr><td><b>src_id:</b><td>17406 <tr><td><b>Name:</b><td>RJAZAN <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-08-1994 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17406"">Station details</a></center>"
12.233,41.799,,"<table> <tr><td><b>src_id:</b><td>16969 <tr><td><b>Name:</b><td>ROMA/FIUMICINO <tr><td><b>Area:</b><td>ITALY <tr><td><b>Start date:</b><td>01-01-1974 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=16969"">Station details</a></center>"
39.816,47.25,,"<table> <tr><td><b>src_id:</b><td>17070 <tr><td><b>Name:</b><td>ROSTOV-NA-DONU <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1974 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17070"">Station details</a></center>"
40.283,33.033,,"<table> <tr><td><b>src_id:</b><td>17258 <tr><td><b>Name:</b><td>RUTBAH <tr><td><b>Area:</b><td>IRAQ <tr><td><b>Start date:</b><td>01-01-1989 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17258"">Station details</a></center>"
-22.95,16.733,,"<table> <tr><td><b>src_id:</b><td>17368 <tr><td><b>Name:</b><td>SAL <tr><td><b>Area:</b><td>CAPE VERDE <tr><td><b>Start date:</b><td>01-01-1974 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17368"">Station details</a></center>"
54.083,17.033,,"<table> <tr><td><b>src_id:</b><td>1593 <tr><td><b>Name:</b><td>SALALAH <tr><td><b>Area:</b><td>OMAN <tr><td><b>Start date:</b><td>01-01-1942 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=1593"">Station details</a></center>"
66.666,66.533,,"<table> <tr><td><b>src_id:</b><td>16994 <tr><td><b>Name:</b><td>SALEHARD <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=16994"">Station details</a></center>"
49.433,52.983,,"<table> <tr><td><b>src_id:</b><td>17408 <tr><td><b>Name:</b><td>SAMARA (BEZENCUK) <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1994 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17408"">Station details</a></center>"
36.333,41.283,,"<table> <tr><td><b>src_id:</b><td>17329 <tr><td><b>Name:</b><td>SAMSUN <tr><td><b>Area:</b><td>TURKEY <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17329"">Station details</a></center>"
44.183,15.517,,"<table> <tr><td><b>src_id:</b><td>17429 <tr><td><b>Name:</b><td>SANA A <tr><td><b>Area:</b><td>YEMEN <tr><td><b>Start date:</b><td>01-01-1988 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17429"">Station details</a></center>"
-3.6,43.483,,"<table> <tr><td><b>src_id:</b><td>17362 <tr><td><b>Name:</b><td>SANTANDER <tr><td><b>Area:</b><td>SPAIN <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17362"">Station details</a></center>"
141.333,43.067,,"<table> <tr><td><b>src_id:</b><td>17491 <tr><td><b>Name:</b><td>SAPPORO <tr><td><b>Area:</b><td>JAPAN <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17491"">Station details</a></center>"
46.033,51.566,,"<table> <tr><td><b>src_id:</b><td>17068 <tr><td><b>Name:</b><td>SARATOV <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17068"">Station details</a></center>"
100.983,12.683,,"<table> <tr><td><b>src_id:</b><td>17516 <tr><td><b>Name:</b><td>SATTAHIP <tr><td><b>Area:</b><td>THAILAND <tr><td><b>Start date:</b><td>01-01-1989 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17516"">Station details</a></center>"
9.549,54.533,,"<table> <tr><td><b>src_id:</b><td>16889 <tr><td><b>Name:</b><td>SCHLESWIG <tr><td><b>Area:</b><td>GERMANY <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=16889"">Station details</a></center>"
-21.966,70.483,,"<table> <tr><td><b>src_id:</b><td>17112 <tr><td><b>Name:</b><td>SCORESBYSUND <tr><td><b>Area:</b><td>GREENLAND <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17112"">Station details</a></center>"
152.416,62.916,,"<table> <tr><td><b>src_id:</b><td>17018 <tr><td><b>Name:</b><td>SEJMCHAN <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17018"">Station details</a></center>"
140.9,38.267,,"<table> <tr><td><b>src_id:</b><td>17495 <tr><td><b>Name:</b><td>SENDAI <tr><td><b>Area:</b><td>JAPAN <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17495"">Station details</a></center>"
156.133,50.683,,"<table> <tr><td><b>src_id:</b><td>17544 <tr><td><b>Name:</b><td>SEVERO-KURIL SK <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-08-1994 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17544"">Station details</a></center>"
-2.85803,56.4386,,"<table> <tr><td><b>src_id:</b><td>236 <tr><td><b>Name:</b><td>SHANWELL <tr><td><b>Area:</b><td>FIFE <tr><td><b>Start date:</b><td>01-01-1981 <tr><td><b>End date:</b><td>31-12-1992 <tr><td><b>Postcode:</b><td>DD6 9 </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=236"">Station details</a></center>"
-2.66329,52.7943,,"<table> <tr><td><b>src_id:</b><td>643 <tr><td><b>Name:</b><td>SHAWBURY <tr><td><b>Area:</b><td>SHROPSHIRE <tr><td><b>Start date:</b><td>01-01-1944 <tr><td><b>End date:</b><td>Current <tr><td><b>Postcode:</b><td>SY4 4 </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=643"">Station details</a></center>"
27.033,50.167,,"<table> <tr><td><b>src_id:</b><td>17547 <tr><td><b>Name:</b><td>SHEPETIVKA <tr><td><b>Area:</b><td>UKRAINE <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17547"">Station details</a></center>"
135.767,33.45,,"<table> <tr><td><b>src_id:</b><td>17501 <tr><td><b>Name:</b><td>SHIONOMISAKI <tr><td><b>Area:</b><td>JAPAN <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17501"">Station details</a></center>"
0.80914,51.5361,,"<table> <tr><td><b>src_id:</b><td>497 <tr><td><b>Name:</b><td>SHOEBURYNESS <tr><td><b>Area:</b><td>ESSEX <tr><td><b>Start date:</b><td>01-01-1865 <tr><td><b>End date:</b><td>31-10-1981 <tr><td><b>Postcode:</b><td>SS3 9 </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=497"">Station details</a></center>"
0.82872,51.5542,,"<table> <tr><td><b>src_id:</b><td>498 <tr><td><b>Name:</b><td>SHOEBURYNESS: LANDWICK <tr><td><b>Area:</b><td>ESSEX <tr><td><b>Start date:</b><td>01-01-1981 <tr><td><b>End date:</b><td>Current <tr><td><b>Postcode:</b><td>SS3 9 </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=498"">Station details</a></center>"
24.149,45.799,,"<table> <tr><td><b>src_id:</b><td>16955 <tr><td><b>Name:</b><td>SIBIU <tr><td><b>Area:</b><td>ROMANIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=16955"">Station details</a></center>"
88.367,26.667,,"<table> <tr><td><b>src_id:</b><td>17450 <tr><td><b>Name:</b><td>SILIGURI <tr><td><b>Area:</b><td>INDIA <tr><td><b>Start date:</b><td>01-01-1994 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17450"">Station details</a></center>"
34.133,44.683,,"<table> <tr><td><b>src_id:</b><td>17066 <tr><td><b>Name:</b><td>SIMFEROPOL <tr><td><b>Area:</b><td>UKRAINE <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17066"">Station details</a></center>"
103.983,1.367,,"<table> <tr><td><b>src_id:</b><td>17529 <tr><td><b>Name:</b><td>SINGAPORE/CHANGI AIRPORT <tr><td><b>Area:</b><td>SINGAPORE <tr><td><b>Start date:</b><td>01-01-1981 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17529"">Station details</a></center>"
100.7,4.217,,"<table> <tr><td><b>src_id:</b><td>17525 <tr><td><b>Name:</b><td>SITIAWAN <tr><td><b>Area:</b><td>MALAYSIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17525"">Station details</a></center>"
21.649,41.966,,"<table> <tr><td><b>src_id:</b><td>16950 <tr><td><b>Name:</b><td>SKOPJE-PETROVAC <tr><td><b>Area:</b><td>F.Y.R. MACEDONIA <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=16950"">Station details</a></center>"
123.967,54.0,,"<table> <tr><td><b>src_id:</b><td>17534 <tr><td><b>Name:</b><td>SKOVORODINO <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17534"">Station details</a></center>"
32.067,54.75,,"<table> <tr><td><b>src_id:</b><td>17403 <tr><td><b>Name:</b><td>SMOLENSK <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1974 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17403"">Station details</a></center>"
26.649,67.366,,"<table> <tr><td><b>src_id:</b><td>16882 <tr><td><b>Name:</b><td>SODANKYLA <tr><td><b>Area:</b><td>FINLAND <tr><td><b>Start date:</b><td>01-01-1974 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=16882"">Station details</a></center>"
23.383,42.649,,"<table> <tr><td><b>src_id:</b><td>16959 <tr><td><b>Name:</b><td>SOFIA (OBSERV.) <tr><td><b>Area:</b><td>BULGARIA <tr><td><b>Start date:</b><td>01-01-1974 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=16959"">Station details</a></center>"
44.133,67.883,,"<table> <tr><td><b>src_id:</b><td>17390 <tr><td><b>Name:</b><td>SOJNA <tr><td><b>Area:</b><td>RUSSIAN FEDERATION <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17390"">Station details</a></center>"
30.95,52.4,,"<table> <tr><td><b>src_id:</b><td>17546 <tr><td><b>Name:</b><td>SOMEL <tr><td><b>Area:</b><td>BELARUS <tr><td><b>Start date:</b><td>01-01-1983 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17546"">Station details</a></center>"
100.6,7.2,,"<table> <tr><td><b>src_id:</b><td>17521 <tr><td><b>Name:</b><td>SONGKHLA <tr><td><b>Area:</b><td>THAILAND <tr><td><b>Start date:</b><td>01-01-1989 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17521"">Station details</a></center>"
11.617,44.65,,"<table> <tr><td><b>src_id:</b><td>17383 <tr><td><b>Name:</b><td>S. PIETRO CAPOFIUME MOLINELLA (BOLOGNA) <tr><td><b>Area:</b><td>ITALY <tr><td><b>Start date:</b><td>01-01-1994 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=17383"">Station details</a></center>"
16.433,43.516,,"<table> <tr><td><b>src_id:</b><td>16947 <tr><td><b>Name:</b><td>SPLIT/MARJAN <tr><td><b>Area:</b><td>CROATIA <tr><td><b>Start date:</b><td>01-12-1992 <tr><td><b>End date:</b><td>Current </table> <center><a href=""http://badc.nerc.ac.uk/cgi-bin/midas_stations/station_details.cgi.py?id=16947"">Station details</a></center>"
